"Participants","LinguisticStructure","Condition","ConditionEffectSize","StructureEffectScale"
80,0.00431,0,0.1,0.15
80,0.00785,8e-05,0.1,0.15
80,0.00014,0.00011,0.1,0.15
80,0.00463,0.02004,0.1,0.15
80,0.00156,0.00311,0.1,0.15
80,0,0,0.1,0.15
80,0.02369,0,0.1,0.15
80,0.00026,0.00039,0.1,0.15
80,0.00011,0.00016,0.1,0.15
80,0.00044,0,0.1,0.15
80,0.00169,0.00201,0.1,0.15
80,0.00048,1e-05,0.1,0.15
80,0,0,0.1,0.15
80,0.00967,6e-05,0.1,0.15
80,0.00154,0.0041,0.1,0.15
80,0.03161,3e-05,0.1,0.15
80,9e-05,0.00035,0.1,0.15
80,0.08678,0.00012,0.1,0.15
80,5e-05,3e-05,0.1,0.15
80,0.00018,0.00138,0.1,0.15
80,1e-05,0,0.1,0.15
80,0.00457,6e-05,0.1,0.15
80,0.00046,0,0.1,0.15
80,9e-05,5e-05,0.1,0.15
80,0.20824,0,0.1,0.15
80,0.0236,4e-05,0.1,0.15
80,1e-05,0.00596,0.1,0.15
80,0.04887,6e-05,0.1,0.15
80,0.00987,0.00041,0.1,0.15
80,0.00236,2e-05,0.1,0.15
80,2e-05,0,0.1,0.15
80,0.1924,3e-05,0.1,0.15
80,0.00035,0,0.1,0.15
80,0.00454,0.00047,0.1,0.15
80,0.02639,5e-05,0.1,0.15
80,0.02813,2e-05,0.1,0.15
80,0.00094,0.00026,0.1,0.15
80,0.09606,0.00183,0.1,0.15
80,0.00021,0,0.1,0.15
80,0.00014,0.05972,0.1,0.15
80,0,9e-05,0.1,0.15
80,0.02186,0.00235,0.1,0.15
80,0.00029,0.00022,0.1,0.15
80,1e-05,0,0.1,0.15
80,0.00115,0,0.1,0.15
80,0.08979,6e-05,0.1,0.15
80,0.00019,0.00023,0.1,0.15
80,0.0051,0,0.1,0.15
80,0.00054,7e-05,0.1,0.15
80,0.35775,0.00015,0.1,0.15
80,0.01397,0.00152,0.1,0.15
80,0.01143,0.02784,0.1,0.15
80,0.00013,1e-05,0.1,0.15
80,4e-05,0.00085,0.1,0.15
80,0.00011,0.00061,0.1,0.15
80,0.02118,0,0.1,0.15
80,0.00052,0.00311,0.1,0.15
80,0.00041,2e-05,0.1,0.15
80,2e-04,1e-05,0.1,0.15
80,0.00072,0.00347,0.1,0.15
80,1e-05,0,0.1,0.15
80,4e-04,0.00053,0.1,0.15
80,0.00899,0,0.1,0.15
80,0.00258,0.00029,0.1,0.15
80,0.0534,2e-05,0.1,0.15
80,3e-05,0.02856,0.1,0.15
80,0.00137,0.00129,0.1,0.15
80,3e-05,0,0.1,0.15
80,0.00037,0,0.1,0.15
80,0.00054,0.00208,0.1,0.15
80,0.00064,0,0.1,0.15
80,4e-05,0,0.1,0.15
80,0.00389,0.01229,0.1,0.15
80,0.00107,1e-05,0.1,0.15
80,5e-04,4e-05,0.1,0.15
80,0.11515,2e-04,0.1,0.15
80,0.02484,0.00012,0.1,0.15
80,0.00559,0.00266,0.1,0.15
80,0.00765,9e-05,0.1,0.15
80,0.00336,3e-05,0.1,0.15
80,2e-05,0.00123,0.1,0.15
80,0.0028,1e-05,0.1,0.15
80,0.06241,0,0.1,0.15
80,0.00418,1e-05,0.1,0.15
80,0.00077,0.00052,0.1,0.15
80,0.02597,0,0.1,0.15
80,0.72924,0.00017,0.1,0.15
80,0,0.00012,0.1,0.15
80,0.00692,0.00046,0.1,0.15
80,0.03688,2e-05,0.1,0.15
80,0.00046,0,0.1,0.15
80,0.00924,2e-05,0.1,0.15
80,4e-05,0.00163,0.1,0.15
80,3e-05,0.00115,0.1,0.15
80,6e-05,0,0.1,0.15
80,0.01682,0.00218,0.1,0.15
80,0.00019,0,0.1,0.15
80,0.0026,7e-05,0.1,0.15
80,0.00272,0,0.1,0.15
80,0.01162,1e-05,0.1,0.15
80,0.01268,0.00301,0.1,0.15
80,0.00135,0,0.1,0.15
80,0.00071,1e-05,0.1,0.15
80,0.03201,0,0.1,0.15
80,0.00177,3e-05,0.1,0.15
80,0.00389,0.00022,0.1,0.15
80,8e-04,2e-05,0.1,0.15
80,0.00019,0.00157,0.1,0.15
80,0.4011,0,0.1,0.15
80,0.03605,1e-04,0.1,0.15
80,0,0.00021,0.1,0.15
80,0.00471,0.00011,0.1,0.15
80,4e-05,0,0.1,0.15
80,0.01017,2e-05,0.1,0.15
80,0.015,0.05716,0.1,0.15
80,0.00031,0.00086,0.1,0.15
80,0.25263,0.00051,0.1,0.15
80,2e-04,1e-05,0.1,0.15
80,1e-05,0,0.1,0.15
80,0.00661,2e-05,0.1,0.15
80,0.00032,0.00153,0.1,0.15
80,0.4694,2e-05,0.1,0.15
80,0.00103,0.0031,0.1,0.15
80,0.05321,0,0.1,0.15
80,0.12731,0,0.1,0.15
80,0.00202,3e-05,0.1,0.15
80,0.16993,7e-05,0.1,0.15
80,0.09328,8e-05,0.1,0.15
80,0.03794,4e-05,0.1,0.15
80,0.59782,0,0.1,0.15
80,0.00063,0.00038,0.1,0.15
80,0.01003,0,0.1,0.15
80,0.00075,0,0.1,0.15
80,0.01496,0.00011,0.1,0.15
80,0.00014,4e-05,0.1,0.15
80,0.00022,0,0.1,0.15
80,0.00028,0,0.1,0.15
80,0.05574,3e-05,0.1,0.15
80,0.025,0.00131,0.1,0.15
80,0.00155,0.00016,0.1,0.15
80,0.3306,4e-05,0.1,0.15
80,0.00412,0.00012,0.1,0.15
80,0.00184,0,0.1,0.15
80,0.0367,5e-05,0.1,0.15
80,0.00021,0.10997,0.1,0.15
80,0.00048,1e-05,0.1,0.15
80,0.03422,0.00182,0.1,0.15
80,0.02601,7e-05,0.1,0.15
80,0.00188,0.00184,0.1,0.15
80,9e-05,0.00017,0.1,0.15
80,0.01542,0.00478,0.1,0.15
80,6e-04,0,0.1,0.15
80,0,0.00014,0.1,0.15
80,0.00312,0.00035,0.1,0.15
80,1e-05,0.00267,0.1,0.15
80,0.16164,0.00239,0.1,0.15
80,0.00172,0.00055,0.1,0.15
80,0.00017,0.00012,0.1,0.15
80,0.01885,0.00216,0.1,0.15
80,0.00038,0,0.1,0.15
80,0.00091,3e-05,0.1,0.15
80,0.00914,0,0.1,0.15
80,0.00093,3e-05,0.1,0.15
80,0.00821,0,0.1,0.15
80,0,0,0.1,0.15
80,5e-05,1e-05,0.1,0.15
80,2e-05,0,0.1,0.15
80,1e-05,0.00925,0.1,0.15
80,0.00094,0.00141,0.1,0.15
80,0.01022,0.00042,0.1,0.15
80,0.00357,1e-05,0.1,0.15
80,0.04206,9e-05,0.1,0.15
80,0.00028,0.00014,0.1,0.15
80,0.00031,1e-05,0.1,0.15
80,0.00526,0.00015,0.1,0.15
80,0.01199,0,0.1,0.15
80,0,0.00413,0.1,0.15
80,0.00053,1e-05,0.1,0.15
80,8e-05,0.00016,0.1,0.15
80,0.00024,0.00218,0.1,0.15
80,0,5e-05,0.1,0.15
80,0.47044,0.00039,0.1,0.15
80,0.01269,0.00106,0.1,0.15
80,0.02665,0,0.1,0.15
80,5e-05,0.00022,0.1,0.15
80,0,0.00011,0.1,0.15
80,7e-05,0,0.1,0.15
80,0.00209,0,0.1,0.15
80,2e-05,5e-05,0.1,0.15
80,0.00194,1e-05,0.1,0.15
80,0.02519,0,0.1,0.15
80,0.00646,1e-05,0.1,0.15
80,4e-05,0.00696,0.1,0.15
80,0.00267,0,0.1,0.15
80,0.00068,0.0075,0.1,0.15
80,2e-05,1e-05,0.1,0.15
80,0,0.00092,0.1,0.15
80,0.00513,0,0.1,0.15
80,4e-05,0,0.1,0.15
80,0.63358,3e-05,0.1,0.15
80,0.00042,5e-05,0.1,0.15
80,0.00021,1e-05,0.1,0.15
80,0.00012,0.00019,0.1,0.15
80,0.00122,9e-05,0.1,0.15
80,0.00011,0,0.1,0.15
80,3e-05,5e-04,0.1,0.15
80,8e-05,0.00089,0.1,0.15
80,0.03089,0,0.1,0.15
80,0.00666,8e-04,0.1,0.15
80,0.01691,0,0.1,0.15
80,0.00234,0.00359,0.1,0.15
80,0.00015,0,0.1,0.15
80,0.00922,4e-05,0.1,0.15
80,0.00013,6e-04,0.1,0.15
80,0.00211,0.00145,0.1,0.15
80,0.00099,0.00255,0.1,0.15
80,0.00076,1e-05,0.1,0.15
80,0.05118,0,0.1,0.15
80,0.00063,0,0.1,0.15
80,1e-05,0.00064,0.1,0.15
80,0.00494,2e-04,0.1,0.15
80,0.00149,8e-05,0.1,0.15
80,2e-04,1e-05,0.1,0.15
80,9e-05,0.00014,0.1,0.15
80,0.06126,4e-04,0.1,0.15
80,0.00123,0.01549,0.1,0.15
80,0.00169,0,0.1,0.15
80,0.00308,9e-05,0.1,0.15
80,2e-05,0.00014,0.1,0.15
80,0.00032,0.07924,0.1,0.15
80,0.00125,0.00017,0.1,0.15
80,0.0416,0.00382,0.1,0.15
80,0.00103,0.00474,0.1,0.15
80,0.13291,0.00047,0.1,0.15
80,4e-05,1e-05,0.1,0.15
80,0.22509,0.00255,0.1,0.15
80,0.03277,0.00123,0.1,0.15
80,0.00013,1e-05,0.1,0.15
80,0.02371,4e-05,0.1,0.15
80,0.00359,0,0.1,0.15
80,4e-04,0,0.1,0.15
80,0,0.00035,0.1,0.15
80,3e-05,0.00025,0.1,0.15
80,0.00076,0.02629,0.1,0.15
80,0.00259,0.00202,0.1,0.15
80,0.00035,0.00286,0.1,0.15
80,9e-05,0.00047,0.1,0.15
80,0.18446,3e-05,0.1,0.15
80,0.00028,2e-05,0.1,0.15
80,0.00073,0,0.1,0.15
80,0.00801,0.10265,0.1,0.15
80,0.01183,0.00313,0.1,0.15
80,0.2098,1e-05,0.1,0.15
80,0.00072,0.0042,0.1,0.15
80,0.06245,1e-05,0.1,0.15
80,0.00014,7e-05,0.1,0.15
80,0.00113,0.03949,0.1,0.15
80,1e-05,0.01015,0.1,0.15
80,0.01246,0,0.1,0.15
80,0.01548,0,0.1,0.15
80,0.00743,0.00024,0.1,0.15
80,0.05659,0,0.1,0.15
80,0.05658,0,0.1,0.15
80,0.00445,0.00078,0.1,0.15
80,0.00074,1e-05,0.1,0.15
80,0.20385,0.00159,0.1,0.15
80,0.10223,9e-05,0.1,0.15
80,0.06058,0.01155,0.1,0.15
80,0.00068,0.00145,0.1,0.15
80,0.00085,1e-05,0.1,0.15
80,0.40043,0,0.1,0.15
80,9e-05,0,0.1,0.15
80,0.00028,0,0.1,0.15
80,0.04667,0.10967,0.1,0.15
80,0.00181,1e-05,0.1,0.15
80,0.00038,0,0.1,0.15
80,0.00063,2e-05,0.1,0.15
80,0.05632,0,0.1,0.15
80,0.00797,0.05796,0.1,0.15
80,0.00122,1e-05,0.1,0.15
80,0.00034,1e-05,0.1,0.15
80,3e-05,0.00023,0.1,0.15
80,0.08556,0,0.1,0.15
80,0.01241,0.00235,0.1,0.15
80,0.00373,4e-04,0.1,0.15
80,9e-05,2e-05,0.1,0.15
80,0.00019,1e-05,0.1,0.15
80,0.00529,8e-05,0.1,0.15
80,0.01394,0,0.1,0.15
80,0.01886,0.01611,0.1,0.15
80,0.00305,0.00027,0.1,0.15
80,0.00069,1e-05,0.1,0.15
80,1e-05,0.01712,0.1,0.15
80,0.00589,0.00017,0.1,0.15
80,0.02795,0,0.1,0.15
80,0.00381,0.00012,0.1,0.15
80,0.22089,1e-05,0.1,0.15
80,3e-05,0.00279,0.1,0.15
80,0.01898,4e-05,0.1,0.15
80,0.24173,0,0.1,0.15
80,0.00147,1e-05,0.1,0.15
80,0.00027,0.00016,0.1,0.15
80,0.00217,5e-05,0.1,0.15
80,0.00132,0,0.1,0.15
80,0.85458,0,0.1,0.15
80,0.00454,0.00244,0.1,0.15
80,0.00049,0,0.1,0.15
80,0.00504,0,0.1,0.15
80,0.00811,0.0076,0.1,0.15
80,0.01881,0.00026,0.1,0.15
80,0.01691,6e-05,0.1,0.15
80,0.00742,0.00024,0.1,0.15
80,0.00791,1e-05,0.1,0.15
80,0.00414,3e-05,0.1,0.15
80,0.0129,0.00043,0.1,0.15
80,0.00516,0,0.1,0.15
80,0.01668,0.00137,0.1,0.15
80,0.00013,6e-05,0.1,0.15
80,0.00015,1e-05,0.1,0.15
80,0.18575,0,0.1,0.15
80,0.00351,0.00018,0.1,0.15
80,0.00311,0,0.1,0.15
80,0.3292,0.00192,0.1,0.15
80,0.00017,0.00019,0.1,0.15
80,0.00152,0.00261,0.1,0.15
80,0.00022,0.00543,0.1,0.15
80,0.03128,6e-05,0.1,0.15
80,0.00998,0,0.1,0.15
80,0,0.00021,0.1,0.15
80,0.00421,0,0.1,0.15
80,0.00265,0,0.1,0.15
90,4e-04,0.00047,0.1,0.15
90,0.04789,0.01314,0.1,0.15
90,0.10988,0,0.1,0.15
90,0.00594,6e-05,0.1,0.15
90,0.21804,0.01593,0.1,0.15
90,0.00012,0,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.00055,0,0.1,0.15
90,3e-05,4e-05,0.1,0.15
90,7e-05,0,0.1,0.15
90,0.01079,0.00221,0.1,0.15
90,2e-05,0,0.1,0.15
90,0.00827,0,0.1,0.15
90,0.00131,0,0.1,0.15
90,0,0.00072,0.1,0.15
90,1e-05,0,0.1,0.15
90,2e-05,0.04298,0.1,0.15
90,0.00073,0,0.1,0.15
90,2e-05,1e-05,0.1,0.15
90,1e-05,0.02197,0.1,0.15
90,0.01189,1e-05,0.1,0.15
90,4e-05,0,0.1,0.15
90,0.00013,0.00012,0.1,0.15
90,0.00087,1e-05,0.1,0.15
90,0.08626,0.00062,0.1,0.15
90,0.00189,0,0.1,0.15
90,3e-05,2e-05,0.1,0.15
90,0.0263,0,0.1,0.15
90,1e-05,1e-05,0.1,0.15
90,0.19682,0,0.1,0.15
90,0.00138,0,0.1,0.15
90,0.00084,0.00504,0.1,0.15
90,0.00027,0,0.1,0.15
90,0.02291,0,0.1,0.15
90,0.01248,0.00043,0.1,0.15
90,0.01237,0,0.1,0.15
90,4e-05,0,0.1,0.15
90,0,0.00017,0.1,0.15
90,0.00092,0.0026,0.1,0.15
90,0.06389,0,0.1,0.15
90,0.02019,0.00755,0.1,0.15
90,0.14087,4e-05,0.1,0.15
90,1e-05,0,0.1,0.15
90,2e-05,1e-05,0.1,0.15
90,0,0,0.1,0.15
90,0.00032,0,0.1,0.15
90,0.00013,0,0.1,0.15
90,0.00013,0.00011,0.1,0.15
90,0.00335,2e-05,0.1,0.15
90,0.0014,0,0.1,0.15
90,0.01906,1e-05,0.1,0.15
90,0.00057,9e-05,0.1,0.15
90,0.00062,0,0.1,0.15
90,0.00057,8e-05,0.1,0.15
90,0.00017,0.00038,0.1,0.15
90,0.07652,0.00043,0.1,0.15
90,8e-05,0,0.1,0.15
90,0.00015,0,0.1,0.15
90,0.00042,0.00018,0.1,0.15
90,0.16818,1e-05,0.1,0.15
90,0,1e-05,0.1,0.15
90,0.03186,4e-05,0.1,0.15
90,0,0,0.1,0.15
90,0.07294,0,0.1,0.15
90,0.00783,2e-05,0.1,0.15
90,1e-05,0.00034,0.1,0.15
90,0,0.00021,0.1,0.15
90,5e-05,0,0.1,0.15
90,0,1e-05,0.1,0.15
90,0.00486,0,0.1,0.15
90,0.00974,0.00679,0.1,0.15
90,0.08121,0,0.1,0.15
90,0.0037,0.00343,0.1,0.15
90,0.00141,0,0.1,0.15
90,0.00365,5e-05,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.00018,0,0.1,0.15
90,0.0161,0,0.1,0.15
90,0.00614,4e-05,0.1,0.15
90,0.00107,0.00148,0.1,0.15
90,0.06594,0.00037,0.1,0.15
90,1e-05,1e-05,0.1,0.15
90,0.0051,0,0.1,0.15
90,0.00052,0.00094,0.1,0.15
90,0.03328,0.00201,0.1,0.15
90,0.00675,0.00072,0.1,0.15
90,0.01277,6e-05,0.1,0.15
90,0,9e-05,0.1,0.15
90,0.00126,0.00017,0.1,0.15
90,0.15678,1e-05,0.1,0.15
90,0.00022,0.00116,0.1,0.15
90,0.00165,1e-05,0.1,0.15
90,0.05565,0.00037,0.1,0.15
90,0.00186,0,0.1,0.15
90,0.00415,0,0.1,0.15
90,0.00322,9e-05,0.1,0.15
90,0.00064,7e-05,0.1,0.15
90,0.01185,0.00253,0.1,0.15
90,0,0.03101,0.1,0.15
90,6e-05,3e-05,0.1,0.15
90,0.00091,0.23436,0.1,0.15
90,0.00654,0.00188,0.1,0.15
90,0.00034,0.00875,0.1,0.15
90,0.002,0.00346,0.1,0.15
90,8e-05,0.0015,0.1,0.15
90,0.00018,0.01096,0.1,0.15
90,0.01567,5e-05,0.1,0.15
90,1e-05,3e-05,0.1,0.15
90,5e-05,0.00032,0.1,0.15
90,0.00174,0.00034,0.1,0.15
90,6e-05,9e-05,0.1,0.15
90,0.00014,0.02112,0.1,0.15
90,0.00217,0.00049,0.1,0.15
90,0.00047,0,0.1,0.15
90,0.00791,7e-05,0.1,0.15
90,0.00142,0.00191,0.1,0.15
90,0.00038,1e-05,0.1,0.15
90,0.0014,0,0.1,0.15
90,0.00534,2e-05,0.1,0.15
90,7e-05,0.0147,0.1,0.15
90,0.00162,4e-05,0.1,0.15
90,0.17036,0.00039,0.1,0.15
90,3e-05,0,0.1,0.15
90,0.00317,0.00078,0.1,0.15
90,0.00139,0.00015,0.1,0.15
90,0.00071,0,0.1,0.15
90,1e-05,4e-04,0.1,0.15
90,0.00126,0.00337,0.1,0.15
90,0.00703,0,0.1,0.15
90,0.00016,0,0.1,0.15
90,0.00508,0.00017,0.1,0.15
90,0.00228,5e-05,0.1,0.15
90,0.19522,2e-05,0.1,0.15
90,0.00043,0.00082,0.1,0.15
90,0.00019,0,0.1,0.15
90,0.00461,2e-05,0.1,0.15
90,4e-05,6e-05,0.1,0.15
90,0.00013,0,0.1,0.15
90,0.40427,0.01792,0.1,0.15
90,0.01168,6e-05,0.1,0.15
90,0.02017,0.00112,0.1,0.15
90,0.1884,0.00075,0.1,0.15
90,2e-05,1e-05,0.1,0.15
90,0.00012,5e-05,0.1,0.15
90,5e-05,0,0.1,0.15
90,0,0,0.1,0.15
90,0.00599,0.00088,0.1,0.15
90,0.05311,0,0.1,0.15
90,0.03983,0,0.1,0.15
90,0,0,0.1,0.15
90,0.01123,6e-05,0.1,0.15
90,0.00796,9e-05,0.1,0.15
90,0.04842,0,0.1,0.15
90,0.00629,0,0.1,0.15
90,0.01247,2e-05,0.1,0.15
90,0.02413,0.00083,0.1,0.15
90,0,0.00925,0.1,0.15
90,1e-05,0.00195,0.1,0.15
90,0.04654,0.01097,0.1,0.15
90,0.0045,4e-05,0.1,0.15
90,0.01046,0.00049,0.1,0.15
90,8e-05,0,0.1,0.15
90,0,9e-04,0.1,0.15
90,7e-05,2e-05,0.1,0.15
90,1e-05,0.00033,0.1,0.15
90,0.00062,0,0.1,0.15
90,1e-05,1e-05,0.1,0.15
90,0.02354,0.00029,0.1,0.15
90,0,0.00014,0.1,0.15
90,0.00137,1e-05,0.1,0.15
90,0.01415,0,0.1,0.15
90,0.02359,2e-05,0.1,0.15
90,0.00011,9e-05,0.1,0.15
90,0.04127,0,0.1,0.15
90,0.00012,0.00057,0.1,0.15
90,0.03716,0,0.1,0.15
90,0.0062,0,0.1,0.15
90,0.00021,0,0.1,0.15
90,0,0,0.1,0.15
90,0,0.00339,0.1,0.15
90,0.00032,0,0.1,0.15
90,0.00183,2e-05,0.1,0.15
90,0.00044,1e-05,0.1,0.15
90,0.10458,8e-05,0.1,0.15
90,0.00014,0,0.1,0.15
90,0.00084,1e-05,0.1,0.15
90,1e-04,0,0.1,0.15
90,0.00085,0,0.1,0.15
90,0.11594,0,0.1,0.15
90,0.00015,1e-05,0.1,0.15
90,0.00661,3e-05,0.1,0.15
90,0.05657,0,0.1,0.15
90,0.00429,0,0.1,0.15
90,0.00621,0,0.1,0.15
90,5e-05,0,0.1,0.15
90,0.00013,0,0.1,0.15
90,0.00139,2e-05,0.1,0.15
90,0.00534,0.00054,0.1,0.15
90,0.00203,3e-05,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.00011,0,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.0045,0.00019,0.1,0.15
90,0.00108,2e-05,0.1,0.15
90,1e-05,2e-05,0.1,0.15
90,0.00038,0,0.1,0.15
90,0.00181,0,0.1,0.15
90,0.0096,0.00052,0.1,0.15
90,0.00153,0,0.1,0.15
90,0.00024,5e-05,0.1,0.15
90,0.00033,5e-05,0.1,0.15
90,0.00398,0,0.1,0.15
90,0.00659,9e-05,0.1,0.15
90,0.00034,0,0.1,0.15
90,0.00059,0,0.1,0.15
90,0.00014,1e-05,0.1,0.15
90,0.00041,0,0.1,0.15
90,0,0.00108,0.1,0.15
90,5e-05,0,0.1,0.15
90,1e-05,0.00021,0.1,0.15
90,0.00729,2e-05,0.1,0.15
90,1e-04,1e-05,0.1,0.15
90,0,0,0.1,0.15
90,0.05418,1e-05,0.1,0.15
90,0.01211,0,0.1,0.15
90,0.00025,0.00023,0.1,0.15
90,0.00159,0,0.1,0.15
90,0.00201,0,0.1,0.15
90,0.0035,0,0.1,0.15
90,0.0015,0,0.1,0.15
90,0.00084,0.01056,0.1,0.15
90,0.00029,0,0.1,0.15
90,0,0,0.1,0.15
90,0.49809,1e-05,0.1,0.15
90,0.06183,0.00023,0.1,0.15
90,0.00014,0,0.1,0.15
90,0.00115,0,0.1,0.15
90,0.00225,1e-05,0.1,0.15
90,0.00019,0.00026,0.1,0.15
90,0.03259,0,0.1,0.15
90,0.00399,0.00038,0.1,0.15
90,0.03356,1e-05,0.1,0.15
90,0.00373,4e-05,0.1,0.15
90,0.00284,0,0.1,0.15
90,5e-05,0.00601,0.1,0.15
90,0.00652,1e-05,0.1,0.15
90,0.06779,0.01528,0.1,0.15
90,0.00047,0,0.1,0.15
90,6e-05,0.00042,0.1,0.15
90,6e-04,0.00043,0.1,0.15
90,0.03501,0.00389,0.1,0.15
90,0,0,0.1,0.15
90,0.00854,0,0.1,0.15
90,0.01207,0,0.1,0.15
90,0.04256,0,0.1,0.15
90,0.00607,2e-05,0.1,0.15
90,0.00023,0,0.1,0.15
90,0.02258,1e-05,0.1,0.15
90,0,0,0.1,0.15
90,0.00143,0.00072,0.1,0.15
90,0.20477,0,0.1,0.15
90,0.03831,0,0.1,0.15
90,0.00035,0.00014,0.1,0.15
90,0.00029,0.00099,0.1,0.15
90,0.48878,0.00018,0.1,0.15
90,4e-05,1e-05,0.1,0.15
90,0.00022,0,0.1,0.15
90,0.00053,1e-04,0.1,0.15
90,0.00059,0,0.1,0.15
90,0.00336,0,0.1,0.15
90,0.00136,0.00073,0.1,0.15
90,0.06215,0,0.1,0.15
90,0.20515,5e-05,0.1,0.15
90,0.12815,0.00094,0.1,0.15
90,0.00016,0,0.1,0.15
90,1e-05,4e-05,0.1,0.15
90,0,0.00051,0.1,0.15
90,2e-05,3e-05,0.1,0.15
90,6e-05,0.00013,0.1,0.15
90,3e-05,0.05298,0.1,0.15
90,0.01051,0.01608,0.1,0.15
90,1e-05,1e-05,0.1,0.15
90,0,2e-05,0.1,0.15
90,0.00019,2e-04,0.1,0.15
90,1e-05,5e-05,0.1,0.15
90,0.01999,0,0.1,0.15
90,0.00016,0,0.1,0.15
90,0.0041,0,0.1,0.15
90,0.00102,0.00028,0.1,0.15
90,4e-05,0,0.1,0.15
90,0.01241,0,0.1,0.15
90,0.00276,0,0.1,0.15
90,0.00049,0,0.1,0.15
90,0.0011,0,0.1,0.15
90,2e-05,0.01692,0.1,0.15
90,0.01138,0.00022,0.1,0.15
90,0.07562,3e-04,0.1,0.15
90,0.0499,1e-05,0.1,0.15
90,0.01931,0,0.1,0.15
90,0.00705,2e-04,0.1,0.15
90,3e-05,0.00017,0.1,0.15
90,4e-04,0.00011,0.1,0.15
90,0.01175,0,0.1,0.15
90,0,0.00767,0.1,0.15
90,0.00075,0,0.1,0.15
90,0.00129,0,0.1,0.15
90,0.00572,3e-04,0.1,0.15
90,0.09097,0.00046,0.1,0.15
90,0.70843,0.00217,0.1,0.15
90,9e-05,0.01096,0.1,0.15
90,0.02461,0,0.1,0.15
90,0,2e-05,0.1,0.15
90,0.02198,0.01327,0.1,0.15
90,0.01037,1e-05,0.1,0.15
90,0.01525,4e-05,0.1,0.15
90,0.00234,1e-05,0.1,0.15
90,0.00011,3e-05,0.1,0.15
90,3e-05,0.18783,0.1,0.15
90,0.00268,1e-05,0.1,0.15
90,0,3e-05,0.1,0.15
90,0.00249,0,0.1,0.15
90,0.00132,0,0.1,0.15
90,0.00235,0,0.1,0.15
90,0.0011,1e-05,0.1,0.15
90,0.00612,3e-05,0.1,0.15
90,0.00082,2e-05,0.1,0.15
90,0.02115,0,0.1,0.15
90,0.00158,6e-05,0.1,0.15
90,0.00149,0.00011,0.1,0.15
90,0.00071,0.00139,0.1,0.15
90,0.01375,1e-05,0.1,0.15
90,0,0,0.1,0.15
90,2e-05,0.01017,0.1,0.15
90,0.00881,0.00018,0.1,0.15
90,0.00386,0,0.1,0.15
90,0.01176,0.00096,0.1,0.15
90,0.00021,0.01326,0.1,0.15
90,0.00635,0,0.1,0.15
90,0.00302,3e-05,0.1,0.15
90,0.00906,0,0.1,0.15
90,0.00062,9e-05,0.1,0.15
90,0.00038,0,0.1,0.15
90,0.00098,8e-05,0.1,0.15
90,0.00215,0.00212,0.1,0.15
90,0.00761,1e-05,0.1,0.15
90,0.00023,0.00285,0.1,0.15
90,0.00795,0,0.1,0.15
90,0.0021,0,0.1,0.15
90,0.00014,0.00047,0.1,0.15
90,1e-05,0.00055,0.1,0.15
90,0.00079,8e-05,0.1,0.15
90,7e-04,0,0.1,0.15
90,0.17694,0.00012,0.1,0.15
90,0.02127,0,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.01847,0.00031,0.1,0.15
90,0.00062,0,0.1,0.15
90,0.00102,0,0.1,0.15
90,0.00199,4e-05,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.00188,0.00374,0.1,0.15
90,0.00022,4e-05,0.1,0.15
90,8e-05,0.00049,0.1,0.15
90,0.00021,0.00051,0.1,0.15
90,3e-05,0.03719,0.1,0.15
90,0,4e-05,0.1,0.15
90,0.02784,8e-05,0.1,0.15
90,0.00149,0.00062,0.1,0.15
90,0.00186,1e-05,0.1,0.15
90,0.09623,0.00074,0.1,0.15
90,4e-05,0,0.1,0.15
90,1e-05,0.00069,0.1,0.15
90,0.00166,0.00037,0.1,0.15
90,0.00322,0.0013,0.1,0.15
90,0.00036,2e-04,0.1,0.15
90,0.00025,0.00015,0.1,0.15
90,0.00174,3e-05,0.1,0.15
90,0.05564,0,0.1,0.15
90,0.00237,0,0.1,0.15
90,0.00601,0,0.1,0.15
90,0.00013,0.00017,0.1,0.15
90,0.00386,0,0.1,0.15
90,4e-05,0.00014,0.1,0.15
90,0.26252,0.00075,0.1,0.15
90,1e-05,0.00091,0.1,0.15
90,0.00573,9e-05,0.1,0.15
90,9e-04,0,0.1,0.15
90,0.00168,0,0.1,0.15
90,0.00522,5e-05,0.1,0.15
90,1e-05,0,0.1,0.15
90,0.09114,0,0.1,0.15
90,0.38119,0,0.1,0.15
90,0.00121,0,0.1,0.15
90,0.00085,0.00011,0.1,0.15
90,0.03269,3e-05,0.1,0.15
90,0.0173,0.00036,0.1,0.15
90,0.00608,0.00035,0.1,0.15
90,0.04184,0,0.1,0.15
90,0,0,0.1,0.15
90,0.00407,0.00017,0.1,0.15
90,0.00322,0,0.1,0.15
90,0.01696,0,0.1,0.15
90,0.00377,7e-04,0.1,0.15
90,0.05642,0,0.1,0.15
90,0.10373,0,0.1,0.15
90,0.00883,0.00584,0.1,0.15
90,0.04248,0.00033,0.1,0.15
90,0.00194,0,0.1,0.15
90,4e-05,0,0.1,0.15
90,0.00034,1e-05,0.1,0.15
